age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
31,blue-collar,married,secondary,True,671,True,True,unknown,18,,704,4,-1,0,unknown,True
41,blue-collar,married,primary,True,219,True,True,unknown,18,,1574,3,-1,0,unknown,True
41,blue-collar,divorced,secondary,True,3622,True,True,unknown,19,,1135,4,-1,0,unknown,True
55,retired,divorced,secondary,True,1580,True,True,unknown,19,,1007,1,-1,0,unknown,True
53,technician,married,secondary,True,1319,True,True,unknown,19,,1318,3,-1,0,unknown,True
55,housemaid,married,primary,True,2152,True,True,unknown,19,,922,2,-1,0,unknown,True
39,services,married,secondary,True,2843,True,True,unknown,19,,585,1,-1,0,unknown,True
40,entrepreneur,married,tertiary,True,0,True,True,unknown,19,,952,4,-1,0,unknown,True
59,retired,married,primary,True,1115,True,True,unknown,19,,834,1,-1,0,unknown,True
42,blue-collar,single,secondary,True,625,True,True,unknown,19,,651,3,-1,0,unknown,True
41,blue-collar,married,primary,True,246,True,True,unknown,19,,683,3,-1,0,unknown,True
27,blue-collar,married,secondary,True,61,True,True,unknown,19,,1012,1,-1,0,unknown,True
25,blue-collar,single,secondary,True,-191,True,True,unknown,19,,958,7,-1,0,unknown,True
43,unemployed,married,primary,True,519,True,True,unknown,20,,973,2,-1,0,unknown,True
44,services,married,secondary,True,522,True,True,unknown,20,,911,1,-1,0,unknown,True
26,blue-collar,single,secondary,True,-46,True,True,unknown,20,,382,7,-1,0,unknown,True
52,retired,married,tertiary,True,2269,True,True,unknown,20,,1210,1,-1,0,unknown,True
54,services,married,unknown,True,386,True,True,unknown,20,,838,1,-1,0,unknown,True
56,management,married,tertiary,True,0,True,True,unknown,20,,422,1,-1,0,unknown,True
57,management,married,tertiary,True,9103,True,True,unknown,20,,1098,2,-1,0,unknown,True
29,blue-collar,single,secondary,True,908,True,True,unknown,20,,1663,1,-1,0,unknown,True
47,technician,married,tertiary,True,1694,True,True,unknown,20,,560,3,-1,0,unknown,True
57,management,married,tertiary,True,-92,True,True,unknown,20,,1617,1,-1,0,unknown,True
40,blue-collar,married,secondary,True,188,True,True,unknown,20,,570,2,-1,0,unknown,True
46,services,divorced,secondary,True,0,True,True,unknown,20,,1023,3,-1,0,unknown,True
43,blue-collar,single,secondary,True,740,True,True,unknown,20,,585,2,-1,0,unknown,True
45,management,married,tertiary,True,655,True,True,unknown,20,,693,3,-1,0,unknown,True
24,management,married,secondary,True,867,True,True,unknown,20,,546,10,-1,0,unknown,True
40,blue-collar,married,secondary,True,1009,True,True,unknown,20,,1036,5,-1,0,unknown,True
38,services,divorced,unknown,True,6360,True,True,unknown,20,,1409,2,-1,0,unknown,True
36,unemployed,married,tertiary,True,4145,True,True,unknown,20,,988,4,-1,0,unknown,True
27,blue-collar,single,secondary,True,-27,True,True,unknown,23,,498,2,-1,0,unknown,True
26,admin.,single,primary,True,-122,True,True,unknown,23,,670,3,-1,0,unknown,True
43,management,married,tertiary,True,149,True,True,unknown,23,,662,2,-1,0,unknown,True
25,blue-collar,single,primary,True,52,True,True,unknown,24,,528,2,-1,0,unknown,True
27,blue-collar,married,tertiary,True,335,True,True,unknown,26,,519,3,-1,0,unknown,True
30,technician,married,tertiary,True,526,True,True,unknown,26,,677,3,-1,0,unknown,True
28,admin.,single,secondary,True,-7,True,True,unknown,26,,3183,2,-1,0,unknown,True
27,blue-collar,married,primary,True,-413,True,True,unknown,27,,422,6,-1,0,unknown,True
32,admin.,divorced,secondary,True,-241,True,True,unknown,27,,856,2,-1,0,unknown,True
41,blue-collar,single,secondary,True,75,True,True,unknown,1,,479,9,-1,0,unknown,True
37,technician,single,tertiary,True,0,True,True,unknown,1,,1135,2,-1,0,unknown,True
27,technician,single,secondary,True,158,True,True,unknown,1,,650,2,-1,0,unknown,True
29,services,single,secondary,True,84,True,True,unknown,3,,587,3,-1,0,unknown,True
33,services,married,secondary,True,114,True,True,unknown,3,,676,1,-1,0,unknown,True
36,technician,married,primary,True,0,True,True,unknown,4,,584,1,-1,0,unknown,True
28,blue-collar,single,secondary,True,-127,True,True,cellular,4,,1044,3,-1,0,unknown,True
55,blue-collar,married,secondary,True,49,True,True,cellular,7,,494,4,-1,0,unknown,True
51,technician,married,secondary,True,216,True,True,cellular,7,,615,2,-1,0,unknown,True
39,technician,single,secondary,True,506,True,True,cellular,7,,718,2,-1,0,unknown,True
42,blue-collar,divorced,primary,True,213,True,True,cellular,7,,434,3,-1,0,unknown,True
33,services,single,secondary,True,170,True,True,cellular,7,,782,1,-1,0,unknown,True
36,entrepreneur,divorced,tertiary,True,776,True,True,cellular,7,,722,3,-1,0,unknown,True
45,technician,married,secondary,True,879,True,True,cellular,7,,621,2,-1,0,unknown,True
37,self-employed,married,secondary,True,1633,True,True,cellular,7,,629,2,-1,0,unknown,True
46,unemployed,married,secondary,True,926,True,True,cellular,7,,385,5,-1,0,unknown,True
32,self-employed,single,tertiary,True,2559,True,True,cellular,7,,889,1,-1,0,unknown,True
28,technician,single,secondary,True,909,True,True,cellular,7,,532,1,-1,0,unknown,True
45,admin.,divorced,secondary,True,-176,True,True,cellular,7,,574,1,-1,0,unknown,True
41,blue-collar,single,secondary,True,1085,True,True,cellular,7,,599,1,-1,0,unknown,True
59,blue-collar,divorced,primary,True,1265,True,True,cellular,7,,849,1,-1,0,unknown,True
47,technician,single,secondary,True,-239,True,True,cellular,7,,973,3,-1,0,unknown,True
31,blue-collar,single,secondary,True,726,True,True,cellular,7,,719,2,-1,0,unknown,True
31,management,single,tertiary,True,296,True,True,cellular,8,,509,4,-1,0,unknown,True
33,entrepreneur,married,secondary,True,-627,True,True,cellular,8,,740,1,-1,0,unknown,True
52,entrepreneur,married,tertiary,True,-468,True,True,cellular,8,,534,1,-1,0,unknown,True
26,self-employed,single,secondary,True,551,True,True,cellular,8,,531,1,-1,0,unknown,True
25,technician,single,secondary,True,0,True,True,cellular,8,,634,1,-1,0,unknown,True
25,blue-collar,married,secondary,True,101,True,True,cellular,8,,460,3,-1,0,unknown,True
28,blue-collar,single,secondary,True,517,True,True,cellular,8,,681,1,-1,0,unknown,True
33,entrepreneur,divorced,tertiary,True,37,True,True,cellular,8,,1082,1,-1,0,unknown,True
45,management,divorced,tertiary,True,854,True,True,cellular,8,,730,1,-1,0,unknown,True
36,services,married,secondary,True,30,True,True,cellular,8,,716,5,-1,0,unknown,True
26,blue-collar,single,secondary,True,81,True,True,cellular,8,,803,2,-1,0,unknown,True
38,technician,married,secondary,True,0,True,True,cellular,8,,635,1,-1,0,unknown,True
56,blue-collar,single,secondary,True,663,True,True,cellular,8,,819,3,-1,0,unknown,True
26,admin.,single,secondary,True,102,True,True,cellular,8,,658,2,-1,0,unknown,True
26,technician,married,secondary,True,370,True,True,cellular,8,,1061,4,-1,0,unknown,True
25,blue-collar,single,secondary,True,189,True,True,cellular,8,,687,2,-1,0,unknown,True
26,unemployed,single,secondary,True,111,True,True,cellular,9,,537,1,-1,0,unknown,True
40,blue-collar,married,primary,True,665,True,True,cellular,9,,781,1,-1,0,unknown,True
37,admin.,married,primary,True,214,True,True,cellular,9,,645,1,-1,0,unknown,True
43,blue-collar,single,primary,True,0,True,True,cellular,9,,1242,1,-1,0,unknown,True
41,services,divorced,tertiary,True,1583,True,True,cellular,9,,662,1,-1,0,unknown,True
49,blue-collar,married,secondary,True,0,True,True,cellular,9,,625,1,-1,0,unknown,True
29,admin.,divorced,tertiary,True,0,True,True,cellular,9,,426,3,-1,0,unknown,True
39,services,divorced,secondary,True,687,True,True,cellular,9,,869,1,-1,0,unknown,True
38,management,married,tertiary,True,327,True,True,cellular,9,,556,5,-1,0,unknown,True
26,technician,married,secondary,True,-119,True,True,cellular,9,,359,5,-1,0,unknown,True
32,management,married,tertiary,True,794,True,True,cellular,9,,1014,1,-1,0,unknown,True
33,blue-collar,married,primary,True,-191,True,True,cellular,9,,1290,4,-1,0,unknown,True
31,management,single,tertiary,True,409,True,True,cellular,9,,564,5,-1,0,unknown,True
49,blue-collar,married,primary,True,3,True,True,cellular,9,,1439,6,-1,0,unknown,True
27,unemployed,single,primary,True,9,True,True,cellular,9,,919,2,-1,0,unknown,True
30,blue-collar,single,secondary,True,155,True,True,cellular,9,,1426,3,-1,0,unknown,True
35,blue-collar,married,secondary,True,1330,True,True,cellular,10,,901,1,-1,0,unknown,True
26,blue-collar,single,secondary,True,-29,True,True,cellular,10,,998,4,-1,0,unknown,True
45,entrepreneur,married,unknown,True,3133,True,True,cellular,10,,804,1,-1,0,unknown,True
34,admin.,married,secondary,True,-33,True,True,cellular,10,,961,1,-1,0,unknown,True
28,admin.,single,secondary,True,-170,True,True,cellular,10,,720,2,-1,0,unknown,True
25,blue-collar,single,secondary,True,1243,True,True,cellular,10,,1341,7,-1,0,unknown,True
30,blue-collar,single,secondary,True,1598,True,True,cellular,10,,634,1,-1,0,unknown,True
30,services,married,secondary,True,5,True,True,cellular,10,,829,5,-1,0,unknown,True
47,services,married,secondary,True,367,True,True,cellular,10,,476,4,-1,0,unknown,True
57,admin.,divorced,secondary,True,658,True,True,cellular,10,,724,1,-1,0,unknown,True
38,management,married,tertiary,True,1722,True,True,cellular,10,,500,1,-1,0,unknown,True
54,technician,married,secondary,True,-315,True,True,cellular,10,,2029,1,-1,0,unknown,True
25,blue-collar,single,primary,True,2483,True,True,cellular,10,,1499,3,-1,0,unknown,True
30,blue-collar,married,secondary,True,0,True,True,cellular,10,,1399,1,-1,0,unknown,True
26,management,single,tertiary,True,45,True,True,cellular,10,,1187,3,-1,0,unknown,True
31,student,married,primary,True,46,True,True,cellular,10,,487,1,-1,0,unknown,True
29,blue-collar,single,secondary,True,482,True,True,cellular,10,,1097,3,-1,0,unknown,True
49,blue-collar,married,secondary,True,3728,True,True,cellular,11,,1060,2,-1,0,unknown,True
60,retired,divorced,secondary,True,1099,True,True,cellular,11,,764,2,-1,0,unknown,True
60,management,married,tertiary,True,2222,True,True,cellular,11,,1120,2,-1,0,unknown,True
29,management,single,tertiary,True,983,True,True,cellular,11,,963,2,-1,0,unknown,True
55,management,divorced,secondary,True,204,True,True,cellular,11,,1973,2,-1,0,unknown,True
44,admin.,married,secondary,True,1074,True,True,cellular,11,,911,2,-1,0,unknown,True
47,technician,married,secondary,True,3466,True,True,cellular,11,,853,2,-1,0,unknown,True
35,admin.,married,secondary,True,-203,True,True,cellular,11,,1649,2,-1,0,unknown,True
35,entrepreneur,married,secondary,True,2436,True,True,cellular,14,,1397,3,-1,0,unknown,True
38,technician,married,secondary,True,976,True,True,cellular,14,,766,3,-1,0,unknown,True
34,entrepreneur,married,tertiary,True,146,True,True,cellular,14,,788,2,-1,0,unknown,True
50,technician,married,secondary,True,156,True,True,cellular,14,,1130,3,-1,0,unknown,True
43,admin.,married,tertiary,True,189,True,True,cellular,14,,1062,4,-1,0,unknown,True
44,admin.,divorced,secondary,True,163,True,True,cellular,14,,1669,2,-1,0,unknown,True
51,services,divorced,secondary,True,242,True,True,cellular,14,,1336,4,-1,0,unknown,True
31,technician,married,secondary,True,1173,True,True,cellular,14,,444,3,-1,0,unknown,True
39,technician,married,tertiary,True,0,True,True,cellular,14,,894,7,-1,0,unknown,True
59,management,married,tertiary,True,296,True,True,cellular,15,,805,3,-1,0,unknown,True
25,services,single,secondary,True,333,True,True,cellular,15,,1056,2,-1,0,unknown,True
58,management,married,tertiary,True,3864,True,True,cellular,15,,815,4,-1,0,unknown,True
30,entrepreneur,married,primary,True,2686,True,True,cellular,15,,808,3,-1,0,unknown,True
34,blue-collar,single,primary,True,-109,True,True,cellular,15,,860,4,-1,0,unknown,True
51,services,divorced,secondary,True,65,True,True,cellular,15,,881,1,-1,0,unknown,True
60,retired,married,secondary,True,597,True,True,cellular,15,,981,1,-1,0,unknown,True
51,entrepreneur,married,secondary,True,-799,True,True,cellular,15,,1001,3,-1,0,unknown,True
37,management,divorced,tertiary,True,1775,True,True,cellular,15,,514,5,-1,0,unknown,True
30,blue-collar,single,primary,True,0,True,True,cellular,15,,716,3,-1,0,unknown,True
46,entrepreneur,divorced,secondary,True,-563,True,True,cellular,15,,769,4,-1,0,unknown,True
29,student,single,tertiary,True,5,True,True,cellular,15,,889,5,-1,0,unknown,True
27,entrepreneur,married,tertiary,True,139,True,True,cellular,15,,448,5,-1,0,unknown,True
28,management,single,tertiary,True,0,True,True,cellular,16,,767,5,-1,0,unknown,True
34,blue-collar,single,secondary,True,855,True,True,cellular,16,,578,1,-1,0,unknown,True
29,blue-collar,single,unknown,True,694,True,True,cellular,16,,1806,4,-1,0,unknown,True
27,management,single,tertiary,True,151,True,True,cellular,16,,496,1,-1,0,unknown,True
26,technician,single,secondary,True,354,True,True,cellular,16,,586,1,-1,0,unknown,True
36,management,married,tertiary,True,673,True,True,cellular,16,,689,1,-1,0,unknown,True
44,blue-collar,married,primary,True,1265,True,True,cellular,16,,555,1,-1,0,unknown,True
39,blue-collar,married,tertiary,True,597,True,True,cellular,16,,686,6,-1,0,unknown,True
30,technician,married,secondary,True,-393,True,True,cellular,16,,435,1,-1,0,unknown,True
31,unemployed,divorced,tertiary,True,256,True,True,cellular,16,,873,2,-1,0,unknown,True
56,blue-collar,married,primary,True,0,True,True,cellular,16,,1222,1,-1,0,unknown,True
29,blue-collar,married,secondary,True,2870,True,True,cellular,16,,988,1,-1,0,unknown,True
43,blue-collar,married,secondary,True,184,True,True,cellular,16,,1019,11,-1,0,unknown,True
32,blue-collar,married,secondary,True,1905,True,True,cellular,16,,709,2,-1,0,unknown,True
30,admin.,single,secondary,True,-36,True,True,cellular,16,,561,9,-1,0,unknown,True
40,blue-collar,married,secondary,True,-839,True,True,cellular,16,,1018,2,-1,0,unknown,True
42,services,married,secondary,True,3465,True,True,cellular,16,,1039,2,-1,0,unknown,True
27,student,married,secondary,True,119,True,True,cellular,16,,781,2,-1,0,unknown,True
35,management,married,tertiary,True,36,True,True,cellular,16,,1656,5,-1,0,unknown,True
35,housemaid,married,primary,True,113,True,True,cellular,17,,923,2,-1,0,unknown,True
32,blue-collar,single,secondary,True,118,True,True,cellular,17,,1275,1,-1,0,unknown,True
39,technician,married,secondary,True,251,True,True,cellular,17,,342,2,-1,0,unknown,True
31,blue-collar,divorced,secondary,True,-277,True,True,telephone,17,,1008,2,-1,0,unknown,True
26,services,single,secondary,True,-189,True,True,cellular,17,,538,2,-1,0,unknown,True
42,management,married,tertiary,True,4,True,True,cellular,17,,795,1,-1,0,unknown,True
27,services,single,secondary,True,1820,True,True,cellular,17,,1027,1,-1,0,unknown,True
33,self-employed,divorced,secondary,True,1904,True,True,cellular,17,,1584,2,-1,0,unknown,True
51,blue-collar,married,primary,True,201,True,True,cellular,17,,582,2,-1,0,unknown,True
33,admin.,married,secondary,True,0,True,True,telephone,17,,1448,7,-1,0,unknown,True
30,technician,single,tertiary,True,178,True,True,cellular,17,,656,3,-1,0,unknown,True
52,housemaid,married,primary,True,3798,True,True,cellular,17,,1208,1,-1,0,unknown,True
42,blue-collar,divorced,primary,True,301,True,True,cellular,17,,1175,2,-1,0,unknown,True
31,management,divorced,tertiary,True,294,True,True,cellular,17,,536,5,-1,0,unknown,True
27,services,married,secondary,True,0,True,True,cellular,17,,991,5,-1,0,unknown,True
44,blue-collar,single,secondary,True,292,True,True,cellular,17,,1153,4,-1,0,unknown,True
40,entrepreneur,divorced,secondary,True,2998,True,True,cellular,18,,623,3,-1,0,unknown,True
46,housemaid,divorced,primary,True,2084,True,True,cellular,18,,1081,2,-1,0,unknown,True
32,services,divorced,secondary,True,454,True,True,cellular,18,,978,1,-1,0,unknown,True
56,technician,divorced,secondary,True,179,True,True,cellular,18,,536,1,-1,0,unknown,True
33,blue-collar,married,secondary,True,661,True,True,cellular,18,,968,1,-1,0,unknown,True
33,blue-collar,married,secondary,True,89,True,True,cellular,18,,278,2,-1,0,unknown,True
32,self-employed,married,primary,True,102,True,True,cellular,18,,560,1,-1,0,unknown,True
41,blue-collar,divorced,primary,True,138,True,True,cellular,18,,640,3,-1,0,unknown,True
31,admin.,single,secondary,True,622,True,True,cellular,18,,420,1,-1,0,unknown,True
30,admin.,divorced,secondary,True,10,True,True,cellular,18,,658,2,-1,0,unknown,True
34,admin.,divorced,secondary,True,-251,True,True,cellular,18,,641,1,-1,0,unknown,True
43,entrepreneur,married,secondary,True,104,True,True,cellular,18,,635,3,-1,0,unknown,True
28,blue-collar,married,secondary,True,173,True,True,cellular,18,,588,7,-1,0,unknown,True
32,admin.,divorced,secondary,True,-46,True,True,cellular,18,,1373,4,-1,0,unknown,True
31,blue-collar,divorced,secondary,True,0,True,True,cellular,18,,913,4,-1,0,unknown,True
35,entrepreneur,single,tertiary,True,145,True,True,cellular,18,,799,2,-1,0,unknown,True
31,management,married,tertiary,True,325,True,True,cellular,18,,1139,2,-1,0,unknown,True
25,services,single,secondary,True,2311,True,True,cellular,21,,1105,2,-1,0,unknown,True
56,retired,divorced,tertiary,True,158,True,True,cellular,21,,854,1,-1,0,unknown,True
47,technician,married,secondary,True,1981,True,True,cellular,21,,919,2,-1,0,unknown,True
39,management,married,tertiary,True,1423,True,True,telephone,21,,733,3,-1,0,unknown,True
51,management,married,tertiary,True,2455,True,True,cellular,21,,553,1,-1,0,unknown,True
